2021/07/07 00:00,6,7,12.0
2021/07/07 00:01,6,7,12.2
2021/07/07 00:02,6,7,12.1
2021/07/07 00:03,6,7,12.3
2021/07/07 00:04,7,7,12.2
2021/07/07 00:05,7,7,12.1
2021/07/07 00:06,7,7,12.2
2021/07/07 00:07,7,7,12.2
2021/07/07 00:08,7,7,12.3
2021/07/07 00:09,8,7,12.1
2021/07/07 00:10,8,7,12.0
2021/07/07 00:11,7,7,12.1
2021/07/07 00:12,7,7,12.1
2021/07/07 00:13,8,7,12.2
2021/07/07 00:14,8,7,12.1
2021/07/07 00:15,8,7,12.1
2021/07/07 00:16,8,7,12.2
2021/07/07 00:17,8,7,12.1
2021/07/07 00:18,7,7,12.2
2021/07/07 00:19,6,7,12.1
2021/07/07 00:20,7,7,12.1
2021/07/07 00:21,8,7,11.9
2021/07/07 00:22,7,7,12.2
2021/07/07 00:23,7,7,12.1
2021/07/07 00:24,6,7,12.1
2021/07/07 00:25,7,7,12.1
2021/07/07 00:26,6,7,12.3
2021/07/07 00:27,6,7,12.1
2021/07/07 00:28,6,7,12.2
2021/07/07 00:29,7,7,12.2
2021/07/07 00:30,7,7,12.2
2021/07/07 00:31,8,7,12.1
2021/07/07 00:32,7,7,12.1
2021/07/07 00:33,8,7,12.2
2021/07/07 00:34,9,7,12.0
2021/07/07 00:35,9,7,12.0
2021/07/07 00:36,10,7,11.7
2021/07/07 00:37,11,7,12.1
2021/07/07 00:38,9,7,12.1
2021/07/07 00:39,8,7,12.1
2021/07/07 00:40,8,7,12.2
2021/07/07 00:41,9,7,12.2
2021/07/07 00:42,9,7,13.0
2021/07/07 00:43,7,7,12.2
2021/07/07 00:44,8,7,12.2
2021/07/07 00:45,9,7,12.2
2021/07/07 00:46,9,7,12.1
2021/07/07 00:47,8,7,12.1
2021/07/07 00:48,7,7,12.2
2021/07/07 00:49,7,7,12.2
2021/07/07 00:50,7,7,12.3
2021/07/07 00:51,7,7,12.2
2021/07/07 00:52,6,7,12.1
2021/07/07 00:53,6,7,12.1
2021/07/07 00:54,6,7,12.2
